Atomoxetine 40mg capsules;0403040Z0AAAAAA;57;NA;182.288646199687;132.0948153581;227.717083127536
Atomoxetine 40mg capsules;0403040Z0AAAAAA;58;NA;179.993827650973;127.691934968851;227.012735145114
Atomoxetine 40mg capsules;0403040Z0AAAAAA;59;NA;177.713971006028;123.323966004038;226.318416485436
Atomoxetine 40mg capsules;0403040Z0AAAAAA;60;NA;175.450703269557;118.996419123772;225.634019683086
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;0;1306;1309.38356977439;1302.6123991981;1314.74998045401
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;1;693;1324.15679097253;1310.8250085335;1338.58857485784
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;2;696;1338.73889430125;1316.01533186411;1368.90371783136
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;3;1400;1353.10668523955;1321.55170663855;1399.12766254942
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;4;693;1367.23875077612;1327.43735682054;1427.80775399357
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;5;1136;1381.1155769012;1333.67580161911;1454.84432613375
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;6;1484;1394.71964479903;1340.27085771037;1480.14775185542
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;7;893;1408.03550618593;1347.22664185584;1503.63882636148
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;8;1240;1421.0498383759;1354.54757391793;1525.24904182217
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;9;1380;1433.75147977155;1362.238380274;1544.9207572508
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;10;1191;1446.13144658135;1370.30409763087;1562.60726812535
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;11;1433;1458.18293165701;1378.7500772426;1578.27278076053
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;12;1279;1469.90128642988;1387.58198953493;1591.89229687658
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;13;1449;1481.28398700378;1396.80582914069;1603.45141421347
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;14;1081;1492.33058553309;1406.42792035084;1613.49337593218
